,timestamp,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_aggregated,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_offshore_eday_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
21486,2017-06-14 07:00:00+02:00,284.0,0.0,0.0,9112.0,6559.0,291.0,0.0,0.0,0.0,0.0,0.0,799.0,1670.0,0.0,6034.0,52.0,98.0,407.0,278.0,0.0,1670.0,551,,1760,29687,29961.0,54.71,58.24
31033,2018-07-17 02:00:00+02:00,330.0,608.0,0.0,4577.0,4159.0,297.0,0.0,0.0,0.0,0.0,0.0,1047.0,1471.0,0.0,6007.0,54.0,88.0,649.0,304.0,0.0,4005.0,557,,3589,25229,25331.0,57.46,60.73
4672,2015-07-14 17:00:00+02:00,463.0,947.0,0.0,9572.0,7618.0,401.0,0.0,0.0,0.0,0.0,0.0,639.0,3739.0,0.0,6732.0,85.0,69.0,4697.0,258.0,0.0,3738.0,4605,,3685,37507,37994.0,66.1,81.81
8564,2015-12-23 20:00:00+01:00,479.0,651.0,0.0,6769.0,6616.0,431.0,0.0,0.0,0.0,0.0,0.0,753.0,3986.0,0.0,7097.0,87.0,79.0,41.0,186.0,0.0,4056.0,0,,4174,34830,33012.0,63.5,74.06
14048,2016-08-08 09:00:00+02:00,375.0,0.0,0.0,5444.0,2596.0,303.0,0.0,0.0,0.0,0.0,0.0,815.0,3738.0,0.0,6970.0,55.0,85.0,2529.0,311.0,0.0,4478.0,2490,,4546,30057,30158.0,47.4,53.21
28070,2018-03-15 14:00:00+01:00,255.0,0.0,0.0,4157.0,1114.0,350.0,0.0,0.0,0.0,0.0,395.0,1901.0,5618.0,0.0,6069.0,51.0,99.0,2842.0,289.0,0.0,11167.0,2838,,12022,33830,33476.0,35.17,44.15
27645,2018-02-25 21:00:00+01:00,395.0,324.0,0.0,6039.0,5435.0,232.0,0.0,0.0,0.0,0.0,0.0,1258.0,3644.0,0.0,6828.0,52.0,96.0,238.0,339.0,0.0,6588.0,182,,3540,33134,32964.0,62.94,68.39
2618,2015-04-20 03:00:00+02:00,394.0,485.0,0.0,4706.0,4828.0,291.0,0.0,0.0,0.0,0.0,463.0,902.0,1727.0,0.0,6899.0,40.0,72.0,181.0,144.0,0.0,933.0,98,,965,20443,20383.0,45.98,57.86
600,2015-01-26 00:00:00+01:00,451.0,627.0,0.0,4592.0,4677.0,260.0,0.0,0.0,0.0,0.0,991.0,956.0,1365.0,0.0,7098.0,46.0,74.0,136.0,226.0,0.0,8373.0,20,,8444,27181,26853.0,40.84,54.33
32977,2018-10-06 02:00:00+02:00,362.0,442.0,0.0,5709.0,1316.0,225.0,0.0,0.0,0.0,0.0,555.0,1736.0,2973.0,0.0,5060.0,52.0,103.0,105.0,239.0,0.0,2392.0,213,,2277,20974,21014.0,52.9,76.62
34400,2018-12-04 08:00:00+01:00,241.0,0.0,0.0,6630.0,2633.0,302.0,0.0,0.0,0.0,0.0,0.0,1810.0,7312.0,0.0,5057.0,16.0,104.0,233.0,296.0,0.0,7374.0,322,,8716,33596,33269.0,52.03,75.58
3176,2015-05-13 09:00:00+02:00,501.0,966.0,0.0,4700.0,4330.0,367.0,0.0,0.0,0.0,0.0,0.0,1212.0,5494.0,0.0,5062.0,80.0,68.0,1352.0,175.0,0.0,4862.0,2335,,4983,30540,30808.0,56.1,65.41
31682,2018-08-13 03:00:00+02:00,344.0,392.0,0.0,5026.0,2852.0,238.0,0.0,0.0,0.0,0.0,281.0,834.0,717.0,0.0,6963.0,58.0,91.0,386.0,306.0,0.0,2859.0,299,,3116,23038,22866.0,58.9,63.65
28366,2018-03-27 23:00:00+02:00,308.0,0.0,0.0,4266.0,1539.0,334.0,0.0,0.0,0.0,0.0,1.0,1715.0,5219.0,0.0,6070.0,53.0,98.0,722.0,320.0,0.0,7625.0,512,,7439,29390,29519.0,45.01,52.03
32810,2018-09-29 03:00:00+02:00,338.0,714.0,0.0,3914.0,4230.0,286.0,0.0,0.0,0.0,0.0,66.0,580.0,528.0,0.0,7012.0,59.0,96.0,67.0,331.0,0.0,4702.0,74,,3984,23289,23134.0,63.53,66.78
31218,2018-07-24 19:00:00+02:00,382.0,665.0,0.0,7013.0,5406.0,305.0,0.0,0.0,0.0,0.0,8.0,1194.0,4357.0,0.0,5984.0,68.0,91.0,3385.0,304.0,0.0,3224.0,3203,,4008,34752,34432.0,65.51,71.72
2028,2015-03-26 12:00:00+01:00,459.0,0.0,0.0,4895.0,4115.0,408.0,0.0,0.0,0.0,0.0,6.0,1032.0,2705.0,0.0,7095.0,80.0,72.0,2965.0,175.0,0.0,10938.0,3334,,10294,35390,34514.0,50.48,62.07
11613,2016-04-28 22:00:00+02:00,248.0,0.0,0.0,4313.0,2206.0,278.0,0.0,0.0,0.0,0.0,0.0,1744.0,6469.0,0.0,7061.0,55.0,78.0,474.0,261.0,0.0,5916.0,364,,5968,29912,29679.0,34.92,43.06
28469,2018-04-01 06:00:00+02:00,277.0,0.0,0.0,3610.0,1050.0,211.0,0.0,0.0,0.0,0.0,2134.0,1240.0,1365.0,0.0,7085.0,54.0,82.0,19.0,289.0,0.0,12430.0,12,,12511,25029,25617.0,22.34,34.03
12700,2016-06-13 05:00:00+02:00,321.0,0.0,0.0,4416.0,1266.0,247.0,0.0,0.0,0.0,0.0,2285.0,1104.0,924.0,0.0,7045.0,57.0,77.0,507.0,258.0,0.0,7018.0,471,,6881,22352,22417.0,30.84,39.04
8271,2015-12-11 15:00:00+01:00,514.0,829.0,0.0,7075.0,7440.0,415.0,0.0,0.0,0.0,0.0,563.0,747.0,2783.0,0.0,5045.0,86.0,75.0,3431.0,275.0,0.0,753.0,3402,,779,29363,29523.0,58.51,70.85
28946,2018-04-21 03:00:00+02:00,263.0,0.0,0.0,4180.0,1450.0,229.0,0.0,0.0,0.0,0.0,1716.0,1812.0,3641.0,0.0,5059.0,14.0,82.0,21.0,320.0,0.0,5352.0,161,,6188,22144,22086.0,34.85,42.8
33197,2018-10-15 06:00:00+02:00,310.0,602.0,0.0,4238.0,3001.0,254.0,0.0,0.0,0.0,0.0,1402.0,676.0,1412.0,0.0,7043.0,59.0,92.0,66.0,319.0,0.0,8942.0,33,,9040,23965,23784.0,50.43,55.35
9089,2016-01-14 17:00:00+01:00,490.0,0.0,0.0,7015.0,4659.0,420.0,0.0,0.0,0.0,0.0,674.0,1219.0,6110.0,0.0,6091.0,90.0,78.0,89.0,190.0,0.0,7126.0,269,,7341,33317,34137.0,47.52,56.39
2584,2015-04-18 17:00:00+02:00,356.0,351.0,0.0,4063.0,2853.0,319.0,0.0,0.0,0.0,0.0,1831.0,916.0,1934.0,0.0,6547.0,43.0,73.0,3414.0,163.0,0.0,5906.0,3758,,5746,24678,24564.0,31.99,44.44
15537,2016-10-09 10:00:00+02:00,372.0,909.0,0.0,4774.0,6034.0,261.0,0.0,0.0,0.0,0.0,108.0,681.0,1132.0,0.0,6976.0,56.0,96.0,3369.0,319.0,0.0,1107.0,2963,,1135,29258,29189.0,45.35,49.82
21829,2017-06-28 14:00:00+02:00,378.0,415.0,0.0,3625.0,2952.0,335.0,0.0,0.0,0.0,0.0,1206.0,829.0,965.0,0.0,5838.0,69.0,87.0,3341.0,298.0,0.0,14789.0,3447,,14705,34879,33968.0,41.96,52.93
13029,2016-06-26 22:00:00+02:00,338.0,0.0,0.0,4277.0,1552.0,249.0,0.0,0.0,0.0,0.0,0.0,1080.0,3001.0,0.0,6976.0,58.0,78.0,679.0,198.0,0.0,8259.0,720,,8115,28050,28401.0,41.1,48.18
19117,2017-03-07 13:00:00+01:00,358.0,877.0,0.0,7933.0,5524.0,339.0,0.0,0.0,0.0,0.0,81.0,851.0,1469.0,0.0,5967.0,54.0,97.0,5242.0,324.0,0.0,3658.0,5565,,3693,34097,33913.0,53.25,56.18
8216,2015-12-09 08:00:00+01:00,546.0,864.0,0.0,5085.0,5410.0,317.0,0.0,0.0,0.0,0.0,349.0,545.0,607.0,0.0,6887.0,82.0,66.0,162.0,239.0,0.0,3023.0,259,,3072,23576,23646.0,52.95,73.27
28334,2018-03-26 15:00:00+02:00,317.0,0.0,0.0,4323.0,1550.0,315.0,0.0,0.0,0.0,0.0,4.0,1755.0,5196.0,0.0,6080.0,55.0,98.0,5121.0,313.0,0.0,8738.0,4491,,9126,33235,32877.0,45.34,52.96
31444,2018-08-03 05:00:00+02:00,312.0,0.0,0.0,3297.0,2065.0,330.0,0.0,0.0,0.0,0.0,1655.0,1424.0,2718.0,0.0,6076.0,53.0,98.0,34.0,302.0,0.0,7672.0,3,,6695,24982,25056.0,41.83,66.33
8054,2015-12-02 14:00:00+01:00,456.0,924.0,0.0,7187.0,7797.0,387.0,0.0,0.0,0.0,0.0,1.0,1212.0,4935.0,0.0,7107.0,87.0,80.0,2603.0,219.0,0.0,2134.0,2089,,2064,36047,35559.0,69.1,74.53
256,2015-01-11 16:00:00+01:00,544.0,0.0,0.0,4071.0,1859.0,210.0,0.0,0.0,0.0,0.0,1934.0,633.0,1009.0,0.0,5042.0,82.0,60.0,860.0,251.0,0.0,12258.0,880,,12143,23021,23037.0,24.65,52.05
4794,2015-07-19 19:00:00+02:00,533.0,928.0,0.0,5012.0,7323.0,309.0,0.0,0.0,0.0,0.0,383.0,592.0,1611.0,0.0,6840.0,84.0,60.0,3224.0,262.0,0.0,2668.0,2990,,2783,28914,28532.0,54.32,64.86
10278,2016-03-04 06:00:00+01:00,367.0,0.0,0.0,3480.0,1059.0,288.0,0.0,0.0,0.0,0.0,2803.0,1678.0,4305.0,0.0,7098.0,53.0,66.0,21.0,126.0,0.0,7744.0,16,,7730,21152,21276.0,11.01,28.69
8123,2015-12-05 11:00:00+01:00,487.0,973.0,0.0,4859.0,5016.0,373.0,0.0,0.0,0.0,0.0,0.0,1237.0,5605.0,0.0,5030.0,84.0,67.0,4589.0,200.0,0.0,1606.0,4866,,1498,32045,32142.0,57.6,67.84
22564,2017-07-29 05:00:00+02:00,404.0,594.0,0.0,5742.0,4216.0,297.0,0.0,0.0,0.0,0.0,146.0,529.0,468.0,0.0,5909.0,15.0,94.0,593.0,319.0,0.0,2940.0,513,,2880,24691,24739.0,45.73,50.55
28953,2018-04-21 10:00:00+02:00,262.0,0.0,0.0,3554.0,1568.0,228.0,0.0,0.0,0.0,0.0,0.0,1851.0,6337.0,0.0,5058.0,15.0,89.0,1294.0,319.0,0.0,5136.0,2022,,5428,28185,28037.0,40.88,46.8
5617,2015-08-23 02:00:00+02:00,545.0,107.0,0.0,3563.0,2218.0,263.0,0.0,0.0,0.0,0.0,1760.0,562.0,1253.0,0.0,6682.0,89.0,68.0,329.0,249.0,0.0,7523.0,317,,7635,22281,22066.0,42.2,50.96
26435,2018-01-06 11:00:00+01:00,282.0,442.0,0.0,6681.0,5728.0,312.0,0.0,0.0,0.0,0.0,0.0,1692.0,3649.0,0.0,4060.0,66.0,106.0,4192.0,254.0,0.0,1428.0,4071,,1767,31826,31549.0,65.08,61.79
20534,2017-05-05 15:00:00+02:00,286.0,379.0,0.0,3787.0,2342.0,306.0,0.0,0.0,0.0,0.0,860.0,900.0,1027.0,0.0,6747.0,16.0,92.0,3205.0,290.0,0.0,10876.0,3022,,10761,29423,29636.0,36.89,45.22
27156,2018-02-05 12:00:00+01:00,341.0,0.0,0.0,3598.0,1703.0,308.0,0.0,0.0,0.0,0.0,0.0,1726.0,4803.0,0.0,5062.0,62.0,102.0,5053.0,286.0,0.0,6307.0,4151,,5577,32406,31388.0,49.79,66.96
22442,2017-07-24 03:00:00+02:00,365.0,353.0,0.0,5406.0,3239.0,254.0,0.0,0.0,0.0,0.0,1145.0,553.0,440.0,0.0,5935.0,7.0,81.0,603.0,289.0,0.0,4144.0,582,,4132,23342,23310.0,40.93,46.86
23055,2017-08-18 16:00:00+02:00,345.0,641.0,0.0,8160.0,3288.0,342.0,0.0,0.0,0.0,0.0,12.0,546.0,672.0,0.0,6826.0,65.0,94.0,4646.0,309.0,0.0,4819.0,4821,,4787,33525,34027.0,50.1,56.41
22710,2017-08-04 07:00:00+02:00,248.0,0.0,0.0,5256.0,2638.0,258.0,0.0,0.0,0.0,0.0,507.0,984.0,1607.0,0.0,6510.0,58.0,100.0,129.0,265.0,0.0,3145.0,143,,3205,23150,23398.0,48.34,53.75
27452,2018-02-17 20:00:00+01:00,380.0,615.0,0.0,5064.0,3741.0,272.0,0.0,0.0,0.0,0.0,0.0,1511.0,4047.0,0.0,6858.0,60.0,103.0,152.0,339.0,0.0,7326.0,96,,7231,31925,32159.0,60.38,65.87
23662,2017-09-12 23:00:00+02:00,371.0,535.0,0.0,5761.0,5151.0,271.0,0.0,0.0,0.0,0.0,705.0,719.0,418.0,0.0,7074.0,49.0,100.0,44.0,341.0,0.0,12309.0,2,,12251,29254,29121.0,64.4,59.19
18125,2017-01-25 05:00:00+01:00,359.0,596.0,0.0,6390.0,6672.0,303.0,0.0,0.0,0.0,0.0,896.0,591.0,2238.0,0.0,7109.0,54.0,102.0,91.0,324.0,0.0,5551.0,11,,5583,25659,25603.0,76.1,82.36
16198,2016-11-05 22:00:00+01:00,343.0,322.0,0.0,6576.0,1396.0,308.0,0.0,0.0,0.0,0.0,0.0,1887.0,8378.0,0.0,5089.0,9.0,85.0,35.0,188.0,0.0,3174.0,36,,3086,29708,30042.0,35.0,55.97
15313,2016-09-30 02:00:00+02:00,332.0,556.0,0.0,3839.0,5095.0,284.0,0.0,0.0,0.0,0.0,59.0,428.0,311.0,0.0,7014.0,55.0,83.0,83.0,314.0,0.0,4065.0,224,,4006,23382,23352.0,37.94,43.28
9956,2016-02-19 20:00:00+01:00,532.0,280.0,0.0,6896.0,5797.0,357.0,0.0,0.0,0.0,0.0,0.0,1260.0,7675.0,0.0,6030.0,94.0,84.0,248.0,210.0,0.0,2709.0,194,,2632,36854,36418.0,49.31,61.05
26927,2018-01-26 23:00:00+01:00,356.0,0.0,0.0,5601.0,1795.0,332.0,0.0,0.0,0.0,0.0,94.0,1092.0,1267.0,0.0,7106.0,59.0,103.0,53.0,321.0,0.0,11060.0,29,,11098,30747,31047.0,54.77,60.94
16001,2016-10-28 18:00:00+02:00,370.0,915.0,0.0,10324.0,5543.0,316.0,0.0,0.0,0.0,0.0,0.0,552.0,3062.0,0.0,6255.0,58.0,93.0,1398.0,306.0,0.0,2313.0,1409,,2361,29171,29285.0,62.69,71.53
12497,2016-06-04 18:00:00+02:00,246.0,0.0,0.0,4453.0,811.0,381.0,0.0,0.0,0.0,0.0,284.0,1815.0,5402.0,0.0,7094.0,57.0,79.0,3580.0,226.0,0.0,5887.0,3485,,5892,30320,29696.0,23.79,43.55
12649,2016-06-11 02:00:00+02:00,334.0,665.0,0.0,3683.0,2278.0,213.0,0.0,0.0,0.0,0.0,2650.0,646.0,501.0,0.0,6038.0,57.0,77.0,24.0,289.0,0.0,7525.0,10,,7447,20878,20632.0,38.43,40.28
34414,2018-12-04 22:00:00+01:00,230.0,0.0,0.0,6860.0,2980.0,306.0,0.0,0.0,0.0,0.0,0.0,1867.0,8791.0,0.0,5050.0,16.0,109.0,14.0,280.0,0.0,3241.0,21,,4173,32458,32555.0,56.21,73.14
4279,2015-06-28 08:00:00+02:00,514.0,790.0,0.0,4308.0,6857.0,285.0,0.0,0.0,0.0,0.0,906.0,740.0,1051.0,0.0,6009.0,90.0,57.0,1280.0,259.0,0.0,980.0,1702,,1065,22204,22474.0,48.11,59.49
25883,2017-12-14 11:00:00+01:00,328.0,325.0,0.0,7741.0,7126.0,330.0,0.0,0.0,0.0,0.0,0.0,1058.0,2312.0,0.0,7049.0,60.0,98.0,1223.0,270.0,0.0,8420.0,1087,,8468,37059,36635.0,67.44,74.96
17504,2016-12-30 08:00:00+01:00,330.0,893.0,0.0,5548.0,6109.0,266.0,0.0,0.0,0.0,0.0,0.0,600.0,2305.0,0.0,7103.0,59.0,103.0,46.0,305.0,0.0,1641.0,72,,1624,29416,29337.0,67.7,75.34
30301,2018-06-16 14:00:00+02:00,360.0,0.0,0.0,4810.0,1763.0,238.0,0.0,0.0,0.0,0.0,0.0,1664.0,4274.0,0.0,5044.0,52.0,104.0,5398.0,295.0,0.0,2744.0,5396,,2633,28630,29116.0,57.0,62.1
6133,2015-09-13 14:00:00+02:00,474.0,0.0,0.0,3142.0,2085.0,299.0,0.0,0.0,0.0,0.0,2295.0,574.0,874.0,0.0,6884.0,75.0,60.0,4611.0,221.0,0.0,9518.0,4506,,9627,25164,25462.0,24.1,35.69
27041,2018-01-31 17:00:00+01:00,377.0,898.0,0.0,9014.0,4346.0,327.0,0.0,0.0,0.0,0.0,0.0,1062.0,2689.0,0.0,7112.0,61.0,91.0,1001.0,272.0,0.0,2168.0,1174,,2209,33668,33198.0,57.07,62.81
31866,2018-08-20 19:00:00+02:00,370.0,0.0,0.0,5615.0,4549.0,292.0,0.0,0.0,0.0,0.0,0.0,1029.0,5570.0,0.0,6936.0,56.0,94.0,2289.0,305.0,0.0,5220.0,2397,,5844,31588,31987.0,67.03,72.95
17106,2016-12-13 18:00:00+01:00,297.0,971.0,0.0,13660.0,7200.0,320.0,0.0,0.0,0.0,0.0,0.0,691.0,5664.0,0.0,5056.0,68.0,99.0,66.0,302.0,0.0,3099.0,216,,3071,36941,36533.0,70.99,79.25
19153,2017-03-09 01:00:00+01:00,385.0,385.0,0.0,5521.0,2053.0,265.0,0.0,0.0,0.0,0.0,0.0,448.0,1336.0,0.0,6869.0,53.0,91.0,496.0,345.0,0.0,1956.0,435,,2101,23275,23412.0,51.69,54.66
10592,2016-03-17 08:00:00+01:00,433.0,315.0,0.0,6154.0,4699.0,314.0,0.0,0.0,0.0,0.0,0.0,1463.0,7462.0,0.0,7102.0,94.0,71.0,800.0,204.0,0.0,1373.0,1062,,1434,33499,33790.0,44.38,51.3
21219,2017-06-03 04:00:00+02:00,304.0,0.0,0.0,3705.0,957.0,230.0,0.0,0.0,0.0,0.0,2164.0,1095.0,807.0,0.0,7103.0,57.0,84.0,25.0,260.0,0.0,12041.0,10,,12049,21873,21653.0,27.3,53.23
21903,2017-07-01 16:00:00+02:00,353.0,596.0,0.0,5739.0,5648.0,228.0,0.0,0.0,0.0,0.0,1.0,519.0,2194.0,0.0,7099.0,59.0,94.0,2614.0,313.0,0.0,1968.0,2503,,2021,27333,28307.0,60.15,49.1
1580,2015-03-07 20:00:00+01:00,436.0,960.0,0.0,5483.0,7246.0,416.0,0.0,0.0,0.0,0.0,0.0,752.0,1462.0,0.0,5987.0,84.0,71.0,1982.0,226.0,0.0,9154.0,1970,,9345,33671,33571.0,57.8,76.95
12438,2016-06-02 07:00:00+02:00,497.0,0.0,0.0,4044.0,1332.0,288.0,0.0,0.0,0.0,0.0,667.0,757.0,2974.0,0.0,4904.0,89.0,71.0,70.0,207.0,0.0,7019.0,27,,6946,25152,25115.0,24.3,46.69
32325,2018-09-08 22:00:00+02:00,327.0,438.0,0.0,6142.0,4200.0,334.0,0.0,0.0,0.0,0.0,2.0,956.0,1626.0,0.0,6968.0,58.0,104.0,681.0,320.0,0.0,6582.0,538,,7077,32036,31715.0,65.67,84.38
29489,2018-05-13 18:00:00+02:00,227.0,0.0,0.0,3882.0,1390.0,141.0,0.0,0.0,0.0,0.0,3424.0,1519.0,1615.0,0.0,5446.0,53.0,85.0,3867.0,152.0,0.0,8008.0,3624,,8333,23384,23155.0,17.48,30.86
32824,2018-09-29 17:00:00+02:00,358.0,714.0,0.0,3872.0,4888.0,251.0,0.0,0.0,0.0,0.0,0.0,559.0,1082.0,0.0,6985.0,58.0,108.0,4271.0,330.0,0.0,2970.0,4046,,2244,27032,26934.0,68.62,73.01
127,2015-01-06 07:00:00+01:00,546.0,937.0,0.0,4862.0,6527.0,283.0,0.0,0.0,0.0,0.0,17.0,779.0,2369.0,0.0,4924.0,85.0,63.0,412.0,184.0,0.0,1701.0,475,,1827,25560,25885.0,55.76,63.49
18623,2017-02-14 23:00:00+01:00,368.0,285.0,0.0,5116.0,5448.0,311.0,0.0,0.0,0.0,0.0,38.0,1472.0,1256.0,0.0,7110.0,62.0,94.0,36.0,252.0,0.0,4653.0,11,,4676,29793,29536.0,49.83,58.99
4010,2015-06-17 03:00:00+02:00,483.0,517.0,0.0,3841.0,3776.0,264.0,0.0,0.0,0.0,0.0,1511.0,778.0,1929.0,0.0,5016.0,86.0,65.0,658.0,282.0,0.0,7496.0,526,,7363,22566,22530.0,39.05,48.1
21283,2017-06-05 20:00:00+02:00,253.0,468.0,0.0,3924.0,3210.0,257.0,0.0,0.0,0.0,0.0,37.0,998.0,2656.0,0.0,6006.0,52.0,108.0,1619.0,304.0,0.0,2906.0,1411,,3047,25640,25268.0,54.24,56.77
8610,2015-12-25 18:00:00+01:00,396.0,0.0,0.0,5099.0,3237.0,178.0,0.0,0.0,0.0,0.0,355.0,557.0,1425.0,0.0,7105.0,43.0,74.0,133.0,196.0,0.0,3605.0,532,,3578,24575,23852.0,56.7,67.01
23829,2017-09-19 22:00:00+02:00,381.0,979.0,0.0,9665.0,3473.0,334.0,0.0,0.0,0.0,0.0,0.0,442.0,3278.0,0.0,6824.0,54.0,89.0,573.0,304.0,0.0,2860.0,533,,2851,29504,29675.0,52.69,59.05
26659,2018-01-15 19:00:00+01:00,332.0,458.0,0.0,8471.0,6740.0,344.0,0.0,0.0,0.0,0.0,0.0,1288.0,2944.0,0.0,7091.0,19.0,101.0,106.0,327.0,0.0,8632.0,204,,8155,38810,38677.0,64.28,71.95
12637,2016-06-10 14:00:00+02:00,332.0,938.0,0.0,8482.0,5321.0,302.0,0.0,0.0,0.0,0.0,0.0,450.0,1533.0,0.0,7000.0,52.0,86.0,4304.0,290.0,0.0,2866.0,4181,,2770,31015,31355.0,51.9,44.43
19443,2017-03-21 03:00:00+01:00,248.0,0.0,0.0,3957.0,1559.0,295.0,0.0,0.0,0.0,0.0,1563.0,1036.0,988.0,0.0,7102.0,59.0,99.0,89.0,269.0,0.0,6634.0,39,,6719,22248,22523.0,36.89,44.61
20236,2017-04-23 05:00:00+02:00,226.0,238.0,0.0,4387.0,2709.0,202.0,0.0,0.0,0.0,0.0,750.0,923.0,582.0,0.0,7096.0,14.0,104.0,28.0,327.0,0.0,2147.0,11,,2117,20282,20059.0,48.79,56.9
13784,2016-07-28 09:00:00+02:00,385.0,916.0,0.0,7604.0,5403.0,315.0,0.0,0.0,0.0,0.0,0.0,838.0,3218.0,0.0,6983.0,49.0,83.0,2149.0,300.0,0.0,2917.0,2598,,3168,33356,33204.0,46.03,52.64
15488,2016-10-07 09:00:00+02:00,341.0,255.0,0.0,4710.0,3199.0,233.0,0.0,0.0,0.0,0.0,805.0,811.0,1375.0,0.0,6982.0,57.0,85.0,2397.0,302.0,0.0,1431.0,2708,,1459,24695,24526.0,35.72,68.21
21033,2017-05-26 10:00:00+02:00,350.0,584.0,0.0,6918.0,6765.0,272.0,0.0,0.0,0.0,0.0,0.0,1072.0,3781.0,0.0,5061.0,55.0,100.0,3279.0,291.0,0.0,2569.0,3684,,2611,32480,32733.0,54.9,61.24
35058,2018-12-31 18:00:00+01:00,293.0,0.0,0.0,7593.0,2604.0,178.0,0.0,0.0,0.0,0.0,1.0,1131.0,4005.0,0.0,6072.0,61.0,92.0,266.0,289.0,0.0,2952.0,300,,3028,29690,29592.0,68.58,77.61
23730,2017-09-15 19:00:00+02:00,351.0,591.0,0.0,5765.0,2604.0,339.0,0.0,0.0,0.0,0.0,479.0,482.0,1370.0,0.0,6836.0,62.0,100.0,2036.0,315.0,0.0,7785.0,1977,,7409,30422,29503.0,48.0,55.76
13644,2016-07-22 13:00:00+02:00,304.0,653.0,0.0,6446.0,5032.0,339.0,0.0,0.0,0.0,0.0,0.0,917.0,3791.0,0.0,6960.0,55.0,85.0,5189.0,288.0,0.0,4555.0,5156,,4564,36494,36363.0,45.69,55.1
33421,2018-10-24 14:00:00+02:00,329.0,693.0,0.0,8044.0,5371.0,339.0,0.0,0.0,0.0,0.0,62.0,615.0,795.0,0.0,7033.0,67.0,104.0,4697.0,319.0,0.0,3505.0,4715,,4164,31154,30643.0,67.0,72.9
17660,2017-01-05 20:00:00+01:00,226.0,122.0,0.0,4303.0,1915.0,217.0,0.0,0.0,0.0,0.0,91.0,900.0,2691.0,0.0,7027.0,24.0,96.0,1648.0,320.0,0.0,2422.0,1491,,2651,23001,23947.0,49.54,84.16
11245,2016-04-13 14:00:00+02:00,236.0,0.0,0.0,3301.0,1208.0,271.0,0.0,0.0,0.0,0.0,726.0,1813.0,5213.0,0.0,7096.0,49.0,70.0,3398.0,226.0,0.0,11177.0,3407,,11144,31630,31680.0,20.01,30.08
13432,2016-07-13 17:00:00+02:00,362.0,0.0,0.0,6077.0,4125.0,317.0,0.0,0.0,0.0,0.0,165.0,907.0,2359.0,0.0,7013.0,52.0,83.0,4510.0,299.0,0.0,7377.0,4479,,7274,34648,33812.0,42.51,51.62
9264,2016-01-22 00:00:00+01:00,536.0,907.0,0.0,5270.0,5869.0,397.0,0.0,0.0,0.0,0.0,786.0,1083.0,3471.0,0.0,6097.0,90.0,80.0,22.0,277.0,0.0,4740.0,9,,4772,27994,28033.0,40.45,46.17
31333,2018-07-29 14:00:00+02:00,400.0,441.0,0.0,4224.0,2794.0,256.0,0.0,0.0,0.0,0.0,6.0,983.0,1962.0,0.0,5885.0,49.0,91.0,5549.0,269.0,0.0,4178.0,5533,,4165,29042,28535.0,61.11,66.66
1809,2015-03-17 09:00:00+01:00,473.0,330.0,0.0,4664.0,6005.0,320.0,0.0,0.0,0.0,0.0,0.0,1425.0,7109.0,0.0,7097.0,82.0,66.0,1325.0,128.0,0.0,4522.0,2052,,4856,34186,34217.0,52.05,63.72
27759,2018-03-02 15:00:00+01:00,399.0,258.0,0.0,3626.0,2867.0,243.0,0.0,0.0,0.0,0.0,1466.0,931.0,650.0,0.0,7110.0,58.0,102.0,3854.0,326.0,0.0,10566.0,3649,,10540,30944,30823.0,43.57,62.18
26082,2017-12-22 18:00:00+01:00,362.0,981.0,0.0,6234.0,6925.0,356.0,0.0,0.0,0.0,0.0,0.0,1021.0,3097.0,0.0,7082.0,52.0,102.0,191.0,342.0,0.0,7588.0,289,,7480,35338,34508.0,69.08,77.7
14961,2016-09-15 10:00:00+02:00,352.0,606.0,0.0,4878.0,5119.0,293.0,0.0,0.0,0.0,0.0,0.0,642.0,2757.0,0.0,7009.0,61.0,93.0,2455.0,319.0,0.0,5923.0,2693,,5878,30996,30769.0,48.38,55.93
2877,2015-04-30 22:00:00+02:00,377.0,679.0,0.0,4804.0,6098.0,397.0,0.0,0.0,0.0,0.0,0.0,1234.0,2662.0,0.0,4036.0,38.0,78.0,698.0,150.0,0.0,6907.0,605,,6797,29495,29053.0,54.57,67.65
17124,2016-12-14 12:00:00+01:00,321.0,981.0,0.0,14037.0,7179.0,298.0,0.0,0.0,0.0,0.0,0.0,717.0,4409.0,0.0,5059.0,60.0,96.0,1023.0,303.0,0.0,2830.0,1271,,2660,35291,35080.0,70.15,77.65
21682,2017-06-22 11:00:00+02:00,374.0,878.0,0.0,13537.0,7151.0,305.0,0.0,0.0,0.0,0.0,0.0,871.0,2666.0,0.0,5951.0,51.0,92.0,4580.0,290.0,0.0,588.0,4413,,587,37173,37311.0,57.0,65.23
